Level,id,Wissenschaftlicher Name,Name,Euring,Species id,Familie,Artengruppe,Artstatus,Datum,Zeit,Erfassungsdatum,Typ des Meldesystems,versteckt bis,hide level,Anzahl,Geschlecht,Stadium,Aktivität,31468-X,31468-Y,Lon,Lat,Genauigkeit,Biotop,Gebiet,Bundesland,Provinz,Benutzer,Admin,Status,sicher,"entflohen, ausgesetzt oder angepflanzt",Methode,link,Bemerkungen,Bemerkungen zum Ort,Tagesliste,Foto
+,229459044,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,08/05/2021,,17/11/2021,Site,01/01/1980,0,1,unbekannt,unbekannt,anwesend,"4,206,265","5,773,646","771,875","5,201,875",910, onbekend,BRD - MS Münster - Truppenübungsplatz Dorbaum,BRD - Nordrhein-Westfalen,Germany,OrthopteraWeb,Automatische Validatie,A,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/229459044,"""Quelle: OrthopteraWeb - https://daten.heuschrecken-portal.de""",,0,N
+,219910088,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,10/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,244,988","5,773,189","82,818,997","52,033,786",15, onbekend,BRD - NSG Feuchtwiesen Hoerste,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/219910088,"""""",,0,N
+,219910554,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,12/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,253,884","5,764,160","84,177,482","51,956,813",15, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219910554,"""""",,0,N
+,219910568,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,12/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,253,917","5,764,419","84,180,486","51,959,153",15, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219910568,"""""",,0,N
+,219910589,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,12/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,254,235","5,764,057","84,229,195","51,956,046",15, onbekend,BRD - BI Bielefeld (Kreisfreie Stadt),BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219910589,"""""",,0,N
+,213500562,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,13/05/2021,11:53,13/05/2021,iObs,01/01/2007,0,500,unbekannt,Imago,singend,"4,207,549","5,770,802","7,739,827","51,993,937",10, onbekend,BRD - MS Münster - Truppenübungsplatz Handorf,BRD - Nordrhein-Westfalen,Germany,Jan Ole Kriegs,Florin Rutschmann,J,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/213500562,"""""",,0,Y
+,213720183,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,13/05/2021,13:15,14/05/2021,iObs,01/01/2007,0,4,männlich,Imago,singend,"4,142,095","5,627,739","69,339,824","5,067,495",8, onbekend,BRD - NSG Swistniederung bei Miel,BRD - Nordrhein-Westfalen,Germany,Marvin Fehn,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/213720183,"""""",,0,N
+,213723070,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,14/05/2021,19:52,14/05/2021,ObsIdentify,01/01/1980,0,1,unbekannt,Exuvie,anwesend,"4,207,523","5,770,781","7,739,457","51,993,736",999, onbekend,BRD - MS Münster - Truppenübungsplatz Handorf,BRD - Nordrhein-Westfalen,Germany,Robert Boczki,Axel Hochkirch,J,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/213723070,"""letzte Larvalhaut vor Imago (Männchen)""",,0,Y
+,215545357,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,14/05/2021,20:13,01/06/2021,ObsMapp,01/01/2007,0,1,männlich,"adult, frisch gehäutet",singend,"4,249,927","5,766,269","83,587,671,071,291","519,739,641,502,051",5, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Marleen,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/215545357,,,0,N
+,213896769,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,16/05/2021,,16/05/2021,Site,01/01/1980,0,5,unbekannt,Imago,anwesend,"4,104,106","5,631,764","63,947,162","50,686,411",5, onbekend,BRD - NSG Kalltal und Nebentaeler,BRD - Nordrhein-Westfalen,Germany,Yannick van der Veen,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/213896769,"""""",,0,N
+,213896827,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,16/05/2021,,16/05/2021,Site,01/01/1980,0,10,unbekannt,Imago,anwesend,"4,103,755","5,631,423","63,901,457","50,683,125",5, onbekend,BRD - NSG Kalltal und Nebentaeler,BRD - Nordrhein-Westfalen,Germany,Yannick van der Veen,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/213896827,"""""",,0,N
+,213949179,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,16/05/2021,,16/05/2021,Site,01/01/1980,0,1,unbekannt,Imago,anwesend,"4,270,848","5,760,124","86,667,826","5,192,784,683",10, onbekend,BRD - LIP Lippe (Kreis),BRD - Nordrhein-Westfalen,Germany,Stefan Häcker,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/213949179,"""Wistinghauser Senne, zahlreich""",,0,N
+,213949240,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,16/05/2021,,16/05/2021,Site,01/01/1980,0,1,unbekannt,Imago,anwesend,"4,271,227","5,760,636","867,193,244","5,193,259,685",10, onbekend,BRD - LIP Lippe (Kreis),BRD - Nordrhein-Westfalen,Germany,Stefan Häcker,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/213949240,"""""",,0,N
+,213949290,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,16/05/2021,,16/05/2021,Site,01/01/1980,0,2,unbekannt,Imago,anwesend,"4,271,714","5,760,912","867,882,036","5,193,526,934",10, onbekend,BRD - LIP Lippe (Kreis),BRD - Nordrhein-Westfalen,Germany,Stefan Häcker,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/213949290,"""""",,0,N
+,219911981,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,unbekannt,Imago,anwesend,"4,261,812","5,753,079","85,405,183","51,860,851",30, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219911981,"""""",,0,N
+,219912019,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,262,002","5,752,856","85,434,258","51,858,933",15, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219912019,"""""",,0,N
+,219912045,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,262,025","5,752,785","85,438,013","51,858,312",15, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219912045,"""""",,0,N
+,219912062,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,262,273","5,752,831","85,473,633","51,858,829",25, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219912062,"""""",,0,N
+,219912077,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,unbekannt,Imago,anwesend,"4,262,390","5,752,838","85,490,584","51,858,935",25, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219912077,"""""",,0,N
+,219912099,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,262,604","5,752,705","85,522,449","51,857,833",15, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219912099,"""""",,0,N
+,219912107,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,262,685","5,752,694","85,534,358","51,857,769",15, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219912107,"""""",,0,N
+,219912122,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,17/05/2021,,14/07/2021,Site,01/01/1980,0,1,männlich,Imago,anwesend,"4,262,736","5,752,619","8,554,219","51,857,117",15, onbekend,BRD - NSG Grasmeerwiesen,BRD - Nordrhein-Westfalen,Germany,Jürgen Schleef,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/219912122,"""""",,0,N
+,214120839,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,18/05/2021,14:55,18/05/2021,Site,01/01/1980,0,20,unbekannt,Imago,anwesend,"4,104,244","5,631,680","6,396,749","50,685,756",25, onbekend,BRD - NSG Kalltal und Nebentaeler,BRD - Nordrhein-Westfalen,Germany,Yannick van der Veen,Florin Rutschmann,J,Y,N,gehört,https://nrw.observation.org/waarneming/view/214120839,"""""",,0,Y
+,214340189,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,20/05/2021,16:15,20/05/2021,Site,01/01/1980,0,30,unbekannt,Imago,singend,"4,210,045","5,773,246","777,399,378","5,201,714,769",10, onbekend,BRD - NSG In den Pöhlen,BRD - Nordrhein-Westfalen,Germany,Manfred Röhlen,Automatische Validatie,A,Y,N,Sichtung und verhört,https://nrw.observation.org/waarneming/view/214340189,"""""",,0,N
+,215252891,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,20/05/2021,,30/05/2021,Site,31/12/2022,0,2,männlich,unbekannt,singend,"4,199,854","5,762,108","76,357,019","51,911,929",10, onbekend,BRD - MS Münster-Hiltrup - Hohe Geest/Kiessandzug,BRD - Nordrhein-Westfalen,Germany,Jan Ole Kriegs,Automatische Validatie,A,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/215252891,"""""",,0,N
+,217076896,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,20/05/2021,11:00,14/06/2021,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,singend,"4,256,553","5,746,454","846,897,471,696,138","517,991,582,786,139",5, onbekend,BRD - NSG Rietberger Emsniederung <GT>,BRD - Nordrhein-Westfalen,Germany,F. Püchel-Wieling,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/217076896,,,0,N
+,217076897,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,20/05/2021,10:05,14/06/2021,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,singend,"4,257,588","5,746,135","848,416,674,882,174","517,967,491,140,359",5, onbekend,BRD - NSG Rietberger Emsniederung <GT>,BRD - Nordrhein-Westfalen,Germany,F. Püchel-Wieling,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/217076897,,,0,N
+,217076895,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,21/05/2021,12:04,14/06/2021,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,singend,"4,256,422","5,746,598","846,698,585,897,684","518,003,915,286,467",10, onbekend,BRD - NSG Rietberger Emsniederung <GT>,BRD - Nordrhein-Westfalen,Germany,F. Püchel-Wieling,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/217076895,,,0,N
+,216800054,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,24/05/2021,,12/06/2021,Site,01/01/1980,0,1,männlich,Imago,singend,"4,111,129","5,626,349","649,932,168","5,064,268,423",10, onbekend,BRD - Rureifel,BRD - Nordrhein-Westfalen,Germany,J. Otto,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/216800054,"""""",,0,N
+,216800297,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,24/05/2021,,12/06/2021,Site,01/01/1980,0,1,männlich,Imago,singend,"4,111,219","5,626,305","650,062,369","5,064,235,445",10, onbekend,BRD - Rureifel,BRD - Nordrhein-Westfalen,Germany,J. Otto,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/216800297,"""""",,0,N
+,216800409,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,24/05/2021,,12/06/2021,Site,01/01/1980,0,1,männlich,Imago,singend,"4,111,927","5,627,057","650,980,007","5,064,954,881",10, onbekend,BRD - Rureifel,BRD - Nordrhein-Westfalen,Germany,J. Otto,Florin Rutschmann,J,Y,N,Sichtung,https://nrw.observation.org/waarneming/view/216800409,"""""",,0,Y
+,216800996,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,24/05/2021,,12/06/2021,Site,01/01/1980,0,1,männlich,Imago,singend,"4,112,292","5,627,168","651,483,189","506,507,937",10, onbekend,BRD - Rureifel,BRD - Nordrhein-Westfalen,Germany,J. Otto,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/216800996,"""""",,0,N
+,216808158,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,24/05/2021,,12/06/2021,Site,01/01/1980,0,1,männlich,Imago,singend,"4,111,767","5,627,314","650,728,248","5,065,174,594",10, onbekend,BRD - Rureifel,BRD - Nordrhein-Westfalen,Germany,J. Otto,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/216808158,"""""",,0,N
+,216808225,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,24/05/2021,,12/06/2021,Site,01/01/1980,0,1,unbekannt,Imago,singend,"4,112,047","5,628,541","650,993,586","5,066,291,442",10, onbekend,BRD - Rureifel,BRD - Nordrhein-Westfalen,Germany,J. Otto,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/216808225,"""""",,0,N
+,214872191,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,16:33,26/05/2021,ObsMapp,01/01/2007,0,5,unbekannt,unbekannt,singend,"4,238,089","5,771,133","818,316,841,125,488","52,012,134,552,002",5, onbekend,BRD - NSG Versmolder Bruch,BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872191,"""gedüngte Wiese""",,0,N
+,214872193,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,13:59,26/05/2021,ObsMapp,01/01/2007,0,5,unbekannt,unbekannt,singend,"4,240,699","5,770,557","822,153,255,343,437","520,081,944,263,194",5, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872193,"""Ackerrand""",,0,N
+,214872194,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,13:53,26/05/2021,ObsMapp,01/01/2007,0,20,unbekannt,unbekannt,singend,"4,241,520","5,770,071","823,382,209,986,448","52,004,223,728,312",10, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872194,"""extensive Wiese """,,0,N
+,214872197,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,13:47,26/05/2021,ObsMapp,01/01/2007,0,10,unbekannt,unbekannt,singend,"4,242,952","5,770,420","825,436,949,729,919","52,008,016,733,814",10, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872197,"""Pferdewiese /Ackerrand""",,0,N
+,214872198,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,12:49,26/05/2021,ObsMapp,01/01/2007,0,30,unbekannt,unbekannt,singend,"4,246,160","5,769,623","830,157,738,178,968","520,023,390,765,498",5, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872198,"""extensive Wiese""",,0,N
+,214872200,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,12:41,26/05/2021,ObsMapp,01/01/2007,0,10,unbekannt,unbekannt,singend,"4,246,015","5,769,197","8,299,789,018,929","519,984,520,800,037",5, onbekend,BRD - NSG Feuchtwiese Vennheide,BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872200,"""extensive Wiese""",,0,N
+,214872201,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,12:01,26/05/2021,ObsMapp,01/01/2007,0,50,unbekannt,unbekannt,singend,"4,246,511","5,769,373","830,687,139,183,283","520,002,570,127,339",5, onbekend,BRD - NSG Feuchtwiese Vennheide,BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872201,"""extensive Wiese""",,0,N
+,214872203,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,11:59,26/05/2021,ObsMapp,01/01/2007,0,20,unbekannt,unbekannt,singend,"4,246,733","5,769,387","831,007,957,458,496","520,004,844,665,527",5, onbekend,BRD - NSG Feuchtwiese Vennheide,BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872203,magerwiese,,0,N
+,214872205,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,11:57,26/05/2021,ObsMapp,01/01/2007,0,20,männlich,unbekannt,singend,"4,246,844","5,768,970","831,200,648,099,184","519,967,996,275,275",5, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jojo,,O,Y,N,gehört,https://nrw.observation.org/waarneming/view/214872205,"""extensive Wiese""",,0,N
+,214872206,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,11:48,26/05/2021,ObsMapp,01/01/2007,0,22,unbekannt,unbekannt,anwesend,"4,248,759","5,764,717","834,293,842,315,674","519,595,222,473,145",1, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,Jojo,Automatische Validatie,A,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/214872206,,,0,N
+,217076891,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,15:18,14/06/2021,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,singend,"4,257,509","5,746,139","848,302,345,722,914","51,796,746,003,748",10, onbekend,BRD - NSG Rietberger Emsniederung <GT>,BRD - Nordrhein-Westfalen,Germany,F. Püchel-Wieling,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/217076891,,,0,N
+,217076892,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,14:05,14/06/2021,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,singend,"4,256,608","5,746,492","846,973,847,597,838","517,995,209,173,382",5, onbekend,BRD - NSG Rietberger Emsniederung <GT>,BRD - Nordrhein-Westfalen,Germany,F. Püchel-Wieling,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/217076892,,,0,N
+,217076893,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,14:05,14/06/2021,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,singend,"4,256,503","5,746,502","846,822,436,898,947","517,995,638,366,512",5, onbekend,BRD - NSG Rietberger Emsniederung <GT>,BRD - Nordrhein-Westfalen,Germany,F. Püchel-Wieling,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/217076893,,,0,N
+,217076894,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,26/05/2021,12:07,14/06/2021,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,singend,"4,256,396","5,746,886","846,640,549,600,124","518,029,671,873,583",5, onbekend,BRD - GT Gütersloh  (Kreis),BRD - Nordrhein-Westfalen,Germany,F. Püchel-Wieling,Automatische Validatie,A,Y,N,gehört,https://nrw.observation.org/waarneming/view/217076894,,,0,N
+,215067388,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,28/05/2021,17:47,28/05/2021,iObs,01/01/2007,0,1,männlich,unbekannt,singend,"4,201,959","5,764,426","7,664,199,124,920,320","5,193,383,193,635,350",11, onbekend,BRD - MS Münster - Sandmagerrasen an der Umgehungsbahn,BRD - Nordrhein-Westfalen,Germany,Jan Ole Kriegs,Automatische Validatie,A,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/215067388,,,0,N
+,215067389,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,28/05/2021,17:47,28/05/2021,iObs,01/01/2007,0,1,männlich,unbekannt,singend,"4,201,905","5,764,381","7,663,446,148,459,300","5,193,339,517,718,490",5, onbekend,BRD - MS Münster - Sandmagerrasen an der Umgehungsbahn,BRD - Nordrhein-Westfalen,Germany,Jan Ole Kriegs,Automatische Validatie,A,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/215067389,,,0,N
+,215067390,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,28/05/2021,17:48,28/05/2021,iObs,01/01/2007,0,2,unbekannt,unbekannt,anwesend,"4,201,980","5,764,443","7,664,484","51,933,998",10, onbekend,BRD - MS Münster - Sandmagerrasen an der Umgehungsbahn,BRD - Nordrhein-Westfalen,Germany,Jan Ole Kriegs,Alexander Franzen,J,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/215067390,"""""",,0,N
